Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,42.189998626708984,40.88999938964844,42.15999984741211,41.150001525878906,2797900.0,39.6867561340332
2019-01-03,41.650001525878906,40.939998626708984,41.15999984741211,41.220001220703125,2475500.0,39.754268646240234
2019-01-04,41.7599983215332,41.0,41.0,41.720001220703125,1773000.0,40.23649215698242
2019-01-07,42.29999923706055,41.119998931884766,42.29999923706055,41.43000030517578,1583500.0,39.9567985534668
2019-01-08,42.099998474121094,41.290000915527344,41.4900016784668,42.06999969482422,1747000.0,40.57404327392578
2019-01-09,42.18000030517578,41.58000183105469,42.060001373291016,41.689998626708984,1279100.0,40.207557678222656
2019-01-10,42.560001373291016,41.5099983215332,41.70000076293945,42.5099983215332,1627600.0,40.9984016418457
2019-01-11,42.540000915527344,41.88999938964844,42.439998626708984,41.959999084472656,1646900.0,40.467952728271484
2019-01-14,41.79999923706055,40.75,41.70000076293945,41.25,2361300.0,39.783203125
2019-01-15,42.06999969482422,41.04999923706055,41.2599983215332,42.029998779296875,2315500.0,40.53546142578125
2019-01-16,42.540000915527344,41.61000061035156,42.06999969482422,42.38999938964844,1907400.0,40.88266372680664
2019-01-17,42.599998474121094,42.279998779296875,42.41999816894531,42.529998779296875,1167500.0,41.01768493652344
2019-01-18,42.97999954223633,42.45000076293945,42.599998474121094,42.95000076293945,2022000.0,41.42275619506836
2019-01-22,43.439998626708984,42.56999969482422,43.15999984741211,43.13999938964844,1976700.0,41.605995178222656
2019-01-23,43.650001525878906,43.0,43.0,43.63999938964844,1749200.0,42.08821487426758
2019-01-24,43.970001220703125,43.15999984741211,43.540000915527344,43.91999816894531,1610400.0,42.35825729370117
2019-01-25,43.970001220703125,43.040000915527344,43.650001525878906,43.099998474121094,1776800.0,41.567413330078125
2019-01-28,43.349998474121094,42.68000030517578,43.22999954223633,42.959999084472656,1234200.0,41.432395935058594
2019-01-29,43.36000061035156,42.93000030517578,43.150001525878906,43.040000915527344,938800.0,41.50954818725586
2019-01-30,43.560001373291016,42.5099983215332,42.880001068115234,43.33000183105469,1770100.0,42.13679122924805
2019-01-31,44.54999923706055,43.20000076293945,43.72999954223633,44.470001220703125,2652300.0,43.24539566040039
2019-02-01,44.5,43.56999969482422,44.349998474121094,44.15999984741211,3437400.0,42.943931579589844
2019-02-04,44.25,43.119998931884766,44.0,44.25,1240200.0,43.03145217895508
2019-02-05,44.45000076293945,43.95000076293945,44.150001525878906,44.36000061035156,1101900.0,43.138423919677734
2019-02-06,44.439998626708984,43.95000076293945,44.18000030517578,44.22999954223633,989200.0,43.01200485229492
2019-02-07,44.7599983215332,44.04999923706055,44.08000183105469,44.7400016784668,1909400.0,43.507965087890625
2019-02-08,45.060001373291016,44.40999984741211,44.75,45.0,1216700.0,43.76080322265625
2019-02-11,45.15999984741211,44.75,44.970001220703125,44.91999816894531,1314800.0,43.68300247192383
2019-02-12,45.25,44.63999938964844,45.15999984741211,44.95000076293945,1684000.0,43.71217727661133
2019-02-13,44.9900016784668,44.59000015258789,44.95000076293945,44.900001525878906,1198900.0,43.66355895996094
2019-02-14,45.209999084472656,44.650001525878906,44.9900016784668,44.880001068115234,1877400.0,43.644107818603516
2019-02-15,45.209999084472656,44.68000030517578,45.209999084472656,44.97999954223633,2110000.0,43.74134826660156
2019-02-19,45.279998779296875,44.720001220703125,44.880001068115234,45.150001525878906,1355000.0,43.90666961669922
2019-02-20,45.36000061035156,44.86000061035156,45.130001068115234,45.16999816894531,1718900.0,43.926116943359375
2019-02-21,45.7599983215332,44.790000915527344,45.130001068115234,45.630001068115234,1361800.0,44.37345504760742
2019-02-22,45.79999923706055,44.77000045776367,44.77000045776367,45.68000030517578,1676100.0,44.42207717895508
2019-02-25,45.810001373291016,45.09000015258789,45.75,45.34000015258789,1342400.0,44.09143829345703
2019-02-26,45.619998931884766,45.22999954223633,45.52000045776367,45.459999084472656,1470000.0,44.2081298828125
2019-02-27,45.54999923706055,45.18000030517578,45.45000076293945,45.45000076293945,1203300.0,44.19841003417969
2019-02-28,45.9900016784668,45.38999938964844,45.5,45.869998931884766,1886700.0,44.60684585571289
2019-03-01,46.18000030517578,45.369998931884766,46.0,45.869998931884766,1932600.0,44.60684585571289
2019-03-04,46.34000015258789,45.77000045776367,45.849998474121094,46.279998779296875,1841600.0,45.005550384521484
2019-03-05,46.279998779296875,45.79999923706055,46.25,45.900001525878906,1523100.0,44.636016845703125
2019-03-06,46.16999816894531,45.68000030517578,45.970001220703125,46.02000045776367,1196800.0,44.752708435058594
2019-03-07,46.470001220703125,46.060001373291016,46.099998474121094,46.189998626708984,1423600.0,44.91802978515625
2019-03-08,46.47999954223633,45.93000030517578,46.2400016784668,46.25,1609000.0,44.97637939453125
2019-03-11,46.72999954223633,46.29999923706055,46.400001525878906,46.689998626708984,1345100.0,45.40426254272461
2019-03-12,47.220001220703125,46.65999984741211,46.779998779296875,47.150001525878906,2268300.0,45.85159683227539
2019-03-13,47.33000183105469,47.0,47.08000183105469,47.13999938964844,2016400.0,45.84187316894531
2019-03-14,47.34000015258789,46.83000183105469,47.16999816894531,46.93000030517578,1902400.0,45.63765335083008
2019-03-15,47.47999954223633,46.84000015258789,46.84000015258789,47.400001525878906,5524800.0,46.09471130371094
2019-03-18,47.439998626708984,46.86000061035156,47.31999969482422,47.099998474121094,1360600.0,45.8029670715332
2019-03-19,47.130001068115234,46.27000045776367,47.06999969482422,46.459999084472656,1347100.0,45.180599212646484
2019-03-20,47.04999923706055,46.349998474121094,46.59000015258789,46.58000183105469,1649300.0,45.297298431396484
2019-03-21,47.16999816894531,46.459999084472656,46.529998779296875,47.119998931884766,1140800.0,45.822418212890625
2019-03-22,47.88999938964844,47.220001220703125,47.27000045776367,47.54999923706055,1165500.0,46.24058151245117
2019-03-25,47.7599983215332,47.34000015258789,47.630001068115234,47.59000015258789,1258900.0,46.279476165771484
2019-03-26,47.90999984741211,47.529998779296875,47.599998474121094,47.86000061035156,800400.0,46.54204559326172
2019-03-27,47.880001068115234,47.29999923706055,47.880001068115234,47.58000183105469,1161000.0,46.26975631713867
2019-03-28,47.77000045776367,46.720001220703125,47.599998474121094,46.900001525878906,1034800.0,45.608482360839844
2019-03-29,47.16999816894531,46.66999816894531,46.880001068115234,47.130001068115234,1262900.0,45.832149505615234
2019-04-01,47.13999938964844,46.54999923706055,47.130001068115234,46.849998474121094,1350400.0,45.559852600097656
2019-04-02,46.93000030517578,46.380001068115234,46.91999816894531,46.54999923706055,1712800.0,45.26811599731445
2019-04-03,46.650001525878906,46.13999938964844,46.52000045776367,46.529998779296875,1704600.0,45.248661041259766
2019-04-04,46.650001525878906,45.9900016784668,46.63999938964844,46.31999969482422,1111500.0,45.04445266723633
2019-04-05,46.7599983215332,46.16999816894531,46.209999084472656,46.7400016784668,986500.0,45.45288848876953
2019-04-08,46.75,46.22999954223633,46.650001525878906,46.36000061035156,939900.0,45.083351135253906
2019-04-09,46.470001220703125,46.20000076293945,46.369998931884766,46.439998626708984,833900.0,45.1611442565918
2019-04-10,46.900001525878906,46.18000030517578,46.470001220703125,46.290000915527344,837600.0,45.015281677246094
2019-04-11,46.650001525878906,46.29999923706055,46.31999969482422,46.630001068115234,1152500.0,45.345916748046875
2019-04-12,46.84000015258789,46.13999938964844,46.560001373291016,46.810001373291016,801700.0,45.520957946777344
2019-04-15,46.9900016784668,46.599998474121094,46.84000015258789,46.72999954223633,764600.0,45.44315719604492
2019-04-16,46.900001525878906,45.93000030517578,46.709999084472656,46.099998474121094,801900.0,44.83050537109375
2019-04-17,46.220001220703125,45.880001068115234,46.13999938964844,45.900001525878906,776600.0,44.636016845703125
2019-04-18,46.27000045776367,45.75,45.880001068115234,45.97999954223633,1898000.0,44.71381378173828
2019-04-22,46.11000061035156,45.720001220703125,45.95000076293945,45.939998626708984,1113000.0,44.6749153137207
2019-04-23,46.38999938964844,45.869998931884766,46.099998474121094,46.2400016784668,1005000.0,44.966651916503906
2019-04-24,46.79999923706055,46.2400016784668,46.33000183105469,46.68000030517578,1248400.0,45.39453887939453
2019-04-25,47.040000915527344,46.25,46.459999084472656,46.869998931884766,962000.0,45.57930374145508
2019-04-26,47.40999984741211,46.939998626708984,47.029998779296875,46.97999954223633,1124900.0,45.686279296875
2019-04-29,46.560001373291016,46.130001068115234,46.4900016784668,46.279998779296875,802100.0,45.34821701049805
2019-04-30,47.279998779296875,46.209999084472656,46.380001068115234,47.22999954223633,1409700.0,46.27909469604492
2019-05-01,47.40999984741211,46.58000183105469,46.9900016784668,46.779998779296875,1248500.0,45.83815383911133
2019-05-02,47.04999923706055,46.459999084472656,46.79999923706055,46.68000030517578,1400800.0,45.740169525146484
2019-05-03,47.5,46.599998474121094,46.95000076293945,47.220001220703125,1270700.0,46.2692985534668
2019-05-06,47.779998779296875,46.959999084472656,47.34000015258789,47.130001068115234,783100.0,46.18111038208008
2019-05-07,47.25,46.650001525878906,47.0,46.880001068115234,1059800.0,45.93614196777344
2019-05-08,46.880001068115234,46.119998931884766,46.86000061035156,46.15999984741211,1397100.0,45.23063659667969
2019-05-09,46.45000076293945,46.0099983215332,46.119998931884766,46.279998779296875,1057500.0,45.34821701049805
2019-05-10,47.20000076293945,46.22999954223633,46.279998779296875,47.18000030517578,734700.0,46.2301025390625
2019-05-13,47.91999816894531,47.09000015258789,47.150001525878906,47.849998474121094,1057400.0,46.88661193847656
2019-05-14,47.91999816894531,47.27000045776367,47.869998931884766,47.349998474121094,990000.0,46.39667892456055
2019-05-15,47.58000183105469,47.2400016784668,47.41999816894531,47.310001373291016,885800.0,46.35748291015625
2019-05-16,47.880001068115234,46.779998779296875,47.20000076293945,47.77000045776367,1069000.0,46.808223724365234
2019-05-17,48.31999969482422,47.47999954223633,47.61000061035156,48.099998474121094,790000.0,47.13157653808594
2019-05-20,48.4900016784668,48.04999923706055,48.16999816894531,48.20000076293945,929000.0,47.22956466674805
2019-05-21,48.56999969482422,48.0099983215332,48.22999954223633,48.08000183105469,840600.0,47.11198425292969
2019-05-22,48.4900016784668,47.97999954223633,48.15999984741211,48.470001220703125,756800.0,47.4941291809082
2019-05-23,48.79999923706055,48.41999816894531,48.47999954223633,48.77000045776367,983000.0,47.788089752197266
2019-05-24,49.08000183105469,48.65999984741211,48.880001068115234,48.720001220703125,695600.0,47.739097595214844
2019-05-28,48.77000045776367,47.47999954223633,48.77000045776367,47.650001525878906,1654600.0,46.690643310546875
2019-05-29,47.79999923706055,46.790000915527344,47.7599983215332,46.88999938964844,1152100.0,45.94593811035156
2019-05-30,47.16999816894531,46.7400016784668,46.97999954223633,46.88999938964844,801600.0,45.94593811035156
2019-05-31,47.59000015258789,46.88999938964844,46.88999938964844,47.459999084472656,1210100.0,46.50446319580078
2019-06-03,48.09000015258789,47.279998779296875,47.61000061035156,48.0,1333200.0,47.03359603881836
2019-06-04,48.08000183105469,46.84000015258789,48.06999969482422,47.95000076293945,988000.0,46.984596252441406
2019-06-05,49.31999969482422,47.97999954223633,48.130001068115234,49.06999969482422,1207300.0,48.08205032348633
2019-06-06,49.439998626708984,48.95000076293945,49.2599983215332,49.279998779296875,815600.0,48.28782272338867
2019-06-07,49.939998626708984,48.959999084472656,49.59000015258789,49.0,1042900.0,48.013458251953125
2019-06-10,48.970001220703125,48.41999816894531,48.900001525878906,48.779998779296875,657600.0,47.79788589477539
2019-06-11,48.880001068115234,47.95000076293945,48.650001525878906,48.209999084472656,1199200.0,47.23936462402344
2019-06-12,49.08000183105469,48.47999954223633,48.54999923706055,49.040000915527344,780200.0,48.05265426635742
2019-06-13,49.439998626708984,48.810001373291016,49.439998626708984,49.22999954223633,1152000.0,48.238826751708984
2019-06-14,50.0099983215332,49.33000183105469,49.38999938964844,50.0,1126200.0,48.993324279785156
2019-06-17,50.08000183105469,49.31999969482422,49.959999084472656,49.599998474121094,891600.0,48.60137939453125
2019-06-18,49.88999938964844,48.869998931884766,49.88999938964844,49.189998626708984,1557600.0,48.19963073730469
2019-06-19,49.77000045776367,48.58000183105469,49.060001373291016,49.650001525878906,2521100.0,48.65037155151367
2019-06-20,50.08000183105469,49.380001068115234,49.91999816894531,49.97999954223633,984400.0,48.97372817993164
2019-06-21,50.150001525878906,49.20000076293945,49.97999954223633,49.959999084472656,1925500.0,48.95412826538086
2019-06-24,50.13999938964844,49.650001525878906,50.11000061035156,49.810001373291016,878200.0,48.807151794433594
2019-06-25,50.13999938964844,49.689998626708984,49.9900016784668,49.779998779296875,1370900.0,48.77775573730469
2019-06-26,50.16999816894531,48.91999816894531,50.16999816894531,48.97999954223633,1460400.0,47.993858337402344
2019-06-27,49.34000015258789,48.77000045776367,49.029998779296875,48.93000030517578,1137500.0,47.94486999511719
2019-06-28,49.439998626708984,48.81999969482422,48.81999969482422,49.08000183105469,1361700.0,48.09185028076172
2019-07-01,49.45000076293945,48.47999954223633,49.45000076293945,48.9900016784668,873300.0,48.003665924072266
2019-07-02,49.869998931884766,49.0,49.130001068115234,49.689998626708984,1500400.0,48.6895637512207
2019-07-03,50.369998931884766,49.88999938964844,49.88999938964844,50.18000030517578,749900.0,49.169700622558594
2019-07-05,50.220001220703125,49.150001525878906,49.7400016784668,49.95000076293945,810000.0,48.9443359375
2019-07-08,50.20000076293945,49.59000015258789,49.97999954223633,49.93000030517578,924100.0,48.92473220825195
2019-07-09,50.13999938964844,49.58000183105469,49.869998931884766,50.11000061035156,987000.0,49.101112365722656
2019-07-10,50.599998474121094,50.0,50.150001525878906,50.369998931884766,982300.0,49.35587692260742
2019-07-11,50.56999969482422,49.93000030517578,50.22999954223633,50.290000915527344,881100.0,49.27748489379883
2019-07-12,50.5,49.709999084472656,50.290000915527344,49.849998474121094,632900.0,48.846343994140625
2019-07-15,50.08000183105469,49.599998474121094,49.849998474121094,50.0,725900.0,48.993324279785156
2019-07-16,49.9900016784668,49.560001373291016,49.810001373291016,49.95000076293945,673500.0,48.9443359375
2019-07-17,50.560001373291016,49.970001220703125,49.970001220703125,50.27000045776367,824400.0,49.25788879394531
